Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
Jardim Santo Antonio,-16.7295126,-49.2544329,Peixaria do Marrom 😋😋,-16.731436706035314,-49.25863438219626,Fried Chicken Joint
Jardim Santo Antonio,-16.7295126,-49.2544329,Empório Naturalle,-16.733946534335786,-49.25601659337642,Snack Place
Jardim Santo Antonio,-16.7295126,-49.2544329,Espetinho Fim De Tarde,-16.733222371285322,-49.25763145978185,Steakhouse
Jardim Santo Antonio,-16.7295126,-49.2544329,Disquinho,-16.733231960045888,-49.25764019021763,Burger Joint
Jardim Santo Antonio,-16.7295126,-49.2544329,Café Segafredo - AmPm,-16.72936812284057,-49.25953009904722,Café
Jardim Santo Antonio,-16.7295126,-49.2544329,SABWAY,-16.73210711367862,-49.25957603366502,Fast Food Restaurant
Jardim Santo Antonio,-16.7295126,-49.2544329,Saleta Café,-16.72889539940586,-49.260272416373944,Snack Place
Jardim Santo Antonio,-16.7295126,-49.2544329,Quitanderia,-16.73435664827893,-49.25756475556898,Breakfast Spot
Jardim Santo Antonio,-16.7295126,-49.2544329,Restaurante Sabor de Vitória,-16.7345027923584,-49.25749206542969,Brazilian Restaurant
Jardim Santo Antonio,-16.7295126,-49.2544329,Têtê Sabor Goiano,-16.72828908942135,-49.260357561446135,Brazilian Restaurant
Jardim Santo Antonio,-16.7295126,-49.2544329,Restaurante Dona Nega,-16.730077,-49.24827,Restaurant
Jardim Santo Antonio,-16.7295126,-49.2544329,Tapioca Recheada,-16.73207978857419,-49.26031695571744,Food Truck
Jardim São Judas Tadeu,-16.617041399999998,-49.2499377,Restaurante SuperGrill,-16.615106138870733,-49.25075932257935,Brazilian Restaurant
Jardim São Judas Tadeu,-16.617041399999998,-49.2499377,Don Lázaro Restaurante,-16.615878680665638,-49.252319801171375,Brazilian Restaurant
Jardim São Judas Tadeu,-16.617041399999998,-49.2499377,Espetinho Bem Feitinho,-16.616414238493437,-49.247205135461165,Brazilian Restaurant
Jardim São Judas Tadeu,-16.617041399999998,-49.2499377,Panificadora Saborita,-16.615554528734105,-49.25434088725618,Bakery
Jardim São Judas Tadeu,-16.617041399999998,-49.2499377,Restaurante Cantinho da Baiana,-16.612522607127552,-49.24910205022177,Baiano Restaurant
Jardim São Judas Tadeu,-16.617041399999998,-49.2499377,Pizzaria La Romana,-16.614770779579466,-49.24845499914723,Pizza Place
Jardim São Judas Tadeu,-16.617041399999998,-49.2499377,Monte Líbano SHAWARMA,-16.61591973983128,-49.24813920129311,Asian Restaurant
Jardim São Judas Tadeu,-16.617041399999998,-49.2499377,Pastel da Cida,-16.615098972225983,-49.25110299320387,Pastelaria
Jardim São Judas Tadeu,-16.617041399999998,-49.2499377,Pit Escallyburg,-16.617348175522185,-49.24757838249206,Sandwich Place
Jardim São Judas Tadeu,-16.617041399999998,-49.2499377,Papaléguas Burguer,-16.615740812104157,-49.25191967089834,Burger Joint
Jardim São Judas Tadeu,-16.617041399999998,-49.2499377,I Love Açaí,-16.614680645888715,-49.249697770690666,Snack Place
Jardim São Judas Tadeu,-16.617041399999998,-49.2499377,Rei Do Pao De Queijo,-16.614745896577805,-49.25070715240961,Bakery
Jardim São Judas Tadeu,-16.617041399999998,-49.2499377,Sandelicia,-16.61804399927872,-49.24730303381719,Burger Joint
Jardim São Judas Tadeu,-16.617041399999998,-49.2499377,Panificadora Delicia,-16.619820384452474,-49.251622538372416,Bakery
Jardim São Judas Tadeu,-16.617041399999998,-49.2499377,Dino's lanchonete,-16.61549,-49.253165,Snack Place
Jardim São Judas Tadeu,-16.617041399999998,-49.2499377,Lanch'Arts (Lanchonete EMAC),-16.62059214392551,-49.249583968958824,Snack Place
Jardim São Judas Tadeu,-16.617041399999998,-49.2499377,Padaria Delicia,-16.619513,-49.25286,Bakery
Jardim São Judas Tadeu,-16.617041399999998,-49.2499377,Pit Senninha,-16.615849749303884,-49.25378501415253,Burger Joint
Jardim São Judas Tadeu,-16.617041399999998,-49.2499377,Koyote Sanduícheria,-16.616392062716077,-49.25400495529174,Burger Joint
Jardim São Judas Tadeu,-16.617041399999998,-49.2499377,Bonna Massa Pizzaria,-16.616221,-49.254365,Pizza Place
Jardim São Judas Tadeu,-16.617041399999998,-49.2499377,Navarro Pastelaria,-16.617957737016805,-49.25486856469905,Pastelaria
Jardim São Judas Tadeu,-16.617041399999998,-49.2499377,Panificadora Terras,-16.61720738640632,-49.2437952208482,Bakery
Jardim São Judas Tadeu,-16.617041399999998,-49.2499377,Supermercado Empório,-16.6117176170778,-49.24728324301802,Bakery
Jardim da Luz,-16.7242372,-49.2350362,Aquarius Restaurante e Choperia,-16.728692176584847,-49.234280014792716,Restaurant
Jardim da Luz,-16.7242372,-49.2350362,Brasa Ville Pizzaria,-16.7287295383331,-49.23790108890013,Pizza Place
Jardim da Luz,-16.7242372,-49.2350362,Max Burguer,-16.7291994201418,-49.231433768872144,Burger Joint
Jardim da Luz,-16.7242372,-49.2350362,Master Açaí - Lancheria,-16.727049996792744,-49.229508903480465,Snack Place
Jardim da Luz,-16.7242372,-49.2350362,Plutus Hamburgueria,-16.729391630065706,-49.23355228337112,Burger Joint
Jardim da Luz,-16.7242372,-49.2350362,tioBák - Jardim da Luz,-16.7291488,-49.2383418,Burger Joint
Jardim da Luz,-16.7242372,-49.2350362,Subway,-16.72952863869851,-49.238333783722105,Sandwich Place
Jardim da Luz,-16.7242372,-49.2350362,Gigga pastéis,-16.729613495491108,-49.23333997150032,Snack Place
Jardim da Luz,-16.7242372,-49.2350362,Espetinho Do João,-16.729511091685577,-49.23301893792192,BBQ Joint
Jardim da Luz,-16.7242372,-49.2350362,Altas Horas Sanduicheria,-16.729546632156737,-49.237814125510134,Burger Joint
Jardim da Luz,-16.7242372,-49.2350362,Pizza Z,-16.729301429184662,-49.23362199866216,Pizza Place
Jardim da Luz,-16.7242372,-49.2350362,Restaurante Sabor E Arte,-16.72884725176445,-49.23138035718573,Brazilian Restaurant
Jardim da Luz,-16.7242372,-49.2350362,Grilo Lanches,-16.722252077044665,-49.23664226040144,Snack Place
Jardim da Luz,-16.7242372,-49.2350362,UNIP Gourmet,-16.723441203976638,-49.236028327472276,Food Court
Jardim da Luz,-16.7242372,-49.2350362,Empada & Cia,-16.72242023560106,-49.23511386398409,Empada House
Jardim da Luz,-16.7242372,-49.2350362,lanchonete unip,-16.722331167919005,-49.23552376299213,Café
Jardim da Luz,-16.7242372,-49.2350362,Lanchonete Mix Food,-16.722352,-49.236243,Snack Place
Jardim da Luz,-16.7242372,-49.2350362,Plutos Sanduicheria,-16.727008642075422,-49.237072097439764,Sandwich Place
Jardim da Luz,-16.7242372,-49.2350362,Quitandas Beliske,-16.72772762364446,-49.234193119049685,Snack Place
Jardim da Luz,-16.7242372,-49.2350362,Jantinha Do Irmão,-16.729689,-49.237728,BBQ Joint
Jardim da Luz,-16.7242372,-49.2350362,Sul Gyn,-16.727059,-49.231436,Sandwich Place
Jardim da Luz,-16.7242372,-49.2350362,fast açai,-16.729434334152334,-49.23428215746126,Sandwich Place
Jardim da Luz,-16.7242372,-49.2350362,Quiosque,-16.72118682174375,-49.23987645287446,Breakfast Spot
Jardim da Luz,-16.7242372,-49.2350362,Sandellu's Pastéis,-16.729913995653355,-49.23403977544141,Snack Place
Jardim da Luz,-16.7242372,-49.2350362,PizzaMania,-16.729332641785838,-49.2322194696156,Pizza Place
Jardim da Luz,-16.7242372,-49.2350362,Flamboyant Grill e Lanchonete,-16.720482206914628,-49.239872066720245,Brazilian Restaurant
Jardim da Luz,-16.7242372,-49.2350362,Restaurante Bifão,-16.721491580075252,-49.24073727182043,Restaurant
Jardim das Esmeraldas,-16.6528491,-49.2770733,Subway,-16.652350764531352,-49.27485841548144,Sandwich Place
Jardim das Esmeraldas,-16.6528491,-49.2770733,Restaurante Simbora,-16.64683081460661,-49.27578405967269,Restaurant
Jardim das Esmeraldas,-16.6528491,-49.2770733,Pamonharia Fama,-16.65638584999739,-49.275492027344654,Brazilian Restaurant
Jardim das Esmeraldas,-16.6528491,-49.2770733,"Sabores - Jantinha, Panelinha e Espetinhos",-16.653169,-49.272454,Steakhouse
Jardim das Esmeraldas,-16.6528491,-49.2770733,Mister Frios E Derivados,-16.657270596183228,-49.275709833029254,Burger Joint
Jardim das Esmeraldas,-16.6528491,-49.2770733,Esquina 29,-16.655609657495624,-49.27180552573191,Gastropub
Loteamento Aruanã Park,-16.6931796,-49.198939,Restaurante Mossoró,-16.691251538916337,-49.20503399648251,Brazilian Restaurant
Loteamento Aruanã Park,-16.6931796,-49.198939,Pit Ticos,-16.692020102004385,-49.20450944311938,Burger Joint
Loteamento Aruanã Park,-16.6931796,-49.198939,Boy Burgers,-16.6922817318666,-49.202355881360596,Burger Joint
Loteamento Granjas Brasil,-16.6161087,-49.2802631,Restaurante Xavante,-16.61851,-49.28099,Restaurant
Loteamento Granjas Brasil,-16.6161087,-49.2802631,Espetinho do Carlinho's,-16.620151,-49.281629,Restaurant
Loteamento Granjas Brasil,-16.6161087,-49.2802631,Panificadora Trigo Bom,-16.615719319526512,-49.28663087164976,Bakery
Loteamento Granjas Brasil,-16.6161087,-49.2802631,Paulinho's pizzaria,-16.62190323634007,-49.28271316937376,Pizza Place
Loteamento Mansões Goianas,-16.628135399999998,-49.283511,D'Esfihas Mansões,-16.628343804442682,-49.28468930435254,Snack Place
Loteamento Mansões Goianas,-16.628135399999998,-49.283511,Outback Steakhouse,-16.629043978944896,-49.278157628939525,Steakhouse
Loteamento Mansões Goianas,-16.628135399999998,-49.283511,Subway,-16.629534633052025,-49.27852180529265,Sandwich Place
Loteamento Mansões Goianas,-16.628135399999998,-49.283511,Madero Burger & Grill,-16.629282691942294,-49.278434150231135,Burger Joint
Loteamento Mansões Goianas,-16.628135399999998,-49.283511,Pizza Hut Express,-16.629452591550987,-49.27867252360096,Pizza Place
Loteamento Mansões Goianas,-16.628135399999998,-49.283511,Jerivá,-16.629979952518415,-49.27928389955602,Goiano Restaurant
Loteamento Mansões Goianas,-16.628135399999998,-49.283511,Hakone Hakoteria,-16.629080393107312,-49.27830992170381,Japanese Restaurant
Loteamento Mansões Goianas,-16.628135399999998,-49.283511,Burger King,-16.629599457760705,-49.278574178066286,Fast Food Restaurant
Loteamento Mansões Goianas,-16.628135399999998,-49.283511,Koni Store,-16.629449497605407,-49.27870620525273,Sushi Restaurant
Loteamento Mansões Goianas,-16.628135399999998,-49.283511,Manda Picanha - Passeio Das Águas Shopping,-16.630213,-49.278347,Steakhouse
Loteamento Mansões Goianas,-16.628135399999998,-49.283511,Panificadora Predileta,-16.62527605452985,-49.28414730810812,Bakery
Loteamento Mansões Goianas,-16.628135399999998,-49.283511,QG Jeitinho Caseiro,-16.6294578345319,-49.27864280179612,Fast Food Restaurant
Loteamento Mansões Goianas,-16.628135399999998,-49.283511,Koni Japa Fast Food,-16.629438492495446,-49.27870752917409,Japanese Restaurant
Loteamento Mansões Goianas,-16.628135399999998,-49.283511,Goyaz Café,-16.630403535369304,-49.27980576176281,Café
Loteamento Mansões Goianas,-16.628135399999998,-49.283511,Bob's,-16.62951301461314,-49.278605729516904,Burger Joint
Loteamento Mansões Goianas,-16.628135399999998,-49.283511,Yan Ping,-16.62939996308353,-49.27876914060183,Asian Restaurant
Loteamento Mansões Goianas,-16.628135399999998,-49.283511,Sbarro,-16.62977833143836,-49.27866019100404,Italian Restaurant
Loteamento Mansões Goianas,-16.628135399999998,-49.283511,Spoleto,-16.62954013702489,-49.27857477125965,Italian Restaurant
Loteamento Mansões Goianas,-16.628135399999998,-49.283511,Si Señor!,-16.629267309021984,-49.278572192391174,Mexican Restaurant
Loteamento Mansões Goianas,-16.628135399999998,-49.283511,Mercado 153,-16.629213397564637,-49.27849740634038,Goiano Restaurant
Loteamento Mansões Goianas,-16.628135399999998,-49.283511,Mixirica Alimentação Equilibrada,-16.629235063416942,-49.278557718012244,Vegetarian / Vegan Restaurant
Loteamento Mansões Goianas,-16.628135399999998,-49.283511,Tostex,-16.630126753350634,-49.279184934896385,Sandwich Place
Loteamento Mansões Goianas,-16.628135399999998,-49.283511,Griletto,-16.629501911616007,-49.27869307705613,Brazilian Restaurant
Loteamento Mansões Goianas,-16.628135399999998,-49.283511,Galo Branco Comida Caipira,-16.62955897574594,-49.27857355925688,Goiano Restaurant
Loteamento Mansões Goianas,-16.628135399999998,-49.283511,McDonald's,-16.62958979874305,-49.278570746546514,Fast Food Restaurant
Loteamento Mansões Goianas,-16.628135399999998,-49.283511,Bob's (Shopping Passeio das Águas),-16.629868312463596,-49.278739397323626,Burger Joint
Loteamento Mansões Goianas,-16.628135399999998,-49.283511,Yooki Sushi,-16.62951848296869,-49.278605736722376,Asian Restaurant
Loteamento Mansões Goianas,-16.628135399999998,-49.283511,Giraffas,-16.629747005931318,-49.278522151519994,Restaurant
Loteamento Mansões Goianas,-16.628135399999998,-49.283511,Bebelu Sanduíches,-16.629469497005978,-49.27867479468323,Sandwich Place
Loteamento Mansões Goianas,-16.628135399999998,-49.283511,Ragazzo,-16.629579729510034,-49.27860784272428,Italian Restaurant
Loteamento Mansões Goianas,-16.628135399999998,-49.283511,tioBák - Passeio das Águas Shopping,-16.629702,-49.278797,Burger Joint
Loteamento Mansões Goianas,-16.628135399999998,-49.283511,Divino Fogão,-16.62944374166715,-49.278675963232665,Comfort Food Restaurant
Loteamento Mansões Goianas,-16.628135399999998,-49.283511,Praça de Alimentação,-16.62946066630202,-49.27866869279707,Cafeteria
Loteamento Mansões Goianas,-16.628135399999998,-49.283511,Bar do Elpidio Empório e Restaurante,-16.629079277868037,-49.27820592158728,Goiano Restaurant
Loteamento Mansões Goianas,-16.628135399999998,-49.283511,Hakoteria,-16.629179244021753,-49.27843247344065,Asian Restaurant
Loteamento Mansões Goianas,-16.628135399999998,-49.283511,Tchello's Sanduicheria,-16.623010577150623,-49.28348691206831,Sandwich Place
Loteamento Mansões Goianas,-16.628135399999998,-49.283511,Frango Assado Paulistão,-16.623340879642356,-49.28561591018546,Restaurant
Loteamento Mansões Goianas,-16.628135399999998,-49.283511,Pastelaria Apetitosa,-16.622524596688567,-49.284675230122865,Snack Place
Loteamento Mansões Goianas,-16.628135399999998,-49.283511,Frango No Pote,-16.630045,-49.27784,Fried Chicken Joint
Loteamento Mansões Goianas,-16.628135399999998,-49.283511,Poema Gourmet,-16.62903104398363,-49.27711568949586,Café
Loteamento Mansões Goianas,-16.628135399999998,-49.283511,Paulinho's pizzaria,-16.62190323634007,-49.28271316937376,Pizza Place
Loteamento Panorama Parque,-16.642329800000002,-49.2770474,Fina Tapioca,-16.641295911297764,-49.27510776511332,Tapiocaria
Loteamento Panorama Parque,-16.642329800000002,-49.2770474,Naú Naj Delícias Recheada,-16.642593332427996,-49.275858337376405,Comfort Food Restaurant
Loteamento Panorama Parque,-16.642329800000002,-49.2770474,Cantina do Bairro Bar & Restaurante,-16.645500852060156,-49.27510833332391,Brazilian Restaurant
Loteamento Panorama Parque,-16.642329800000002,-49.2770474,Point do Cheff,-16.643071146985875,-49.27557945378794,Restaurant
Loteamento Panorama Parque,-16.642329800000002,-49.2770474,Gigantão Sanduicheria,-16.64401442342443,-49.27510294846473,Sandwich Place
Loteamento Panorama Parque,-16.642329800000002,-49.2770474,El Shaday Sanduicheria,-16.645681,-49.275136,Burger Joint
Loteamento Panorama Parque,-16.642329800000002,-49.2770474,Garfield Sanduicheria,-16.638628333602355,-49.2733125092348,Burger Joint
Loteamento Panorama Parque,-16.642329800000002,-49.2770474,Osteria Appennino,-16.642264498690054,-49.27394984367859,Pizza Place
Loteamento Panorama Parque,-16.642329800000002,-49.2770474,Restaurante Simbora,-16.64683081460661,-49.27578405967269,Restaurant
